id,title,price_value,price_formatted,rooms,bathrooms,surface,floor,heating,features,address,macrozone,microzone,latitude,longitude,agency_name,phone_number,photo_count,url,description
122984848,"Stanza singola viale Tunisia 24, Milano",550,€ 550/mese,5+,2,172 m²,3°,Assente,"balcone, cucina, connessione ad internet, lavatrice, microonde, tv satellitare/pay tv, portineria, bagno in comune, tv, aria condizionata, armadi",Viale Tunisia,"Centrale, Repubblica",Buenos Aires,45.4785,9.2031,NonSoloCasa,02 3540 6374,21,https://www.immobiliare.it/annunci/122984848/,"STANZA SINGOLA MM PORTA VENEZIA/REPUBBLICA - Viale Tunisia -  RIFERIMENTO AGENZIA STANZA 4 VIALE TUNISIA - LIBERA SUBITO  AFFITTIAMO una delle zone più rinomate della città, a pochi passi da Fermata Stazione Centrale, comodissima per chi ha necessità di raggiungere la parte sud, per tutti gli studenti che devono raggiungere il centro città e la parte dei navigli. A disposizione ci sono molti mezzi pubblici: tram numero 1, 5, 33. Passante MM REPUBBLICA e linea della metropolitana M3 REPUBBLICA.  Si può raggiungere a piedi e con i mezzi sia la fermata LIMA M1, sia la fermata M3 TURATI.  Zona ric"
123675599,"Stanza doppia piazza Caiazzo 2, Milano",580,€ 580/mese,4,2,138 m²,3°,Assente,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria",Piazza Caiazzo,"Centrale, Repubblica",Buenos Aires,45.4849,9.2096,Immobiliare Delfino,02 3540 6415,23,https://www.immobiliare.it/annunci/123675599/,"In zona centrale, a pochi metri da M2 Caiazzo e vicino a M1 Loreto/Lima ed M3 Centrale, proponiamo, in elegante palazzo signorile con portineria per l'intera giornata, in appartamento di mq. 138 con cucina abitabile con pranzo e due bagni, ampia stanza matrimoniale con scrivania. Le spese condominiali sono comprensive di riscaldamento, escluso le utenze. Libero da subito."
127519816,"Stanza singola viale Monza 87, Milano",450,€ 450/mese,4,1,110 m²,4°,Assente,"cucina, connessione ad internet, lavatrice, lavastoviglie, portineria",Viale Monza,"Pasteur, Rovereto",Rovereto,45.4953,9.2192,Immobiliare DsT,039 974 7101,21,https://www.immobiliare.it/annunci/127519816/,"E SE TI PROPONESSI UNA STANZA AD USO SINGOLA IN UNA DELLE ZONE PIÙ COMODE E BEN SERVITE DI MILANO?  Siamo in Viale Monza 87, a pochi passi dalla fermata della metropolitana M1 Rovereto e vicino a numerosi servizi.  Canone di 650€ omni-comprensivo delle spese condominiali, utenze (luce, gas, wifi) e TARI.  In zona tranquilla con ottimi servizi che assicurano un rapido collegamento con il centro cittadino, all’interno di un contesto condominiale con servizio di portineria si propone stanza ad uso singola all’interno di un grande quadrilocale composto da ingresso con disimpegno, cucina abitabile "
123586715,"Stanza singola via Privata Deruta, Milano",400,€ 400/mese,1,1,16 m²,,Centralizzato,arredato,Via Privata Deruta,"Udine, Lambrate",Udine,45.4929,9.2393,HousingAnywhere,,10,https://www.immobiliare.it/annunci/123586715/,"ROOM Cozy room in a newly renovated apartment. The room has all that you need to live, work and study here. From appliances to linen, internet and more.  APARTMENT The apartment is designed in a modern style with spacious rooms and a great kitchen. All costs are included in the rent, including bills, internet, cleaning (every fortnight for common areas only) and more!  Traduci la descrizione dell'annuncio in italianoHousingAnywhere Ã¨ la piÃ¹ grande piattaforma europea di affitti per alloggi, con oltre 160.000 proprietÃ  tra camere, monolocali e appartamenti. Permette di prenotare case online "
126041939,"Stanza singola via Carlo Marx, Milano",490,€ 490/mese,1,1,9 m²,,Autonomo,arredato,Via Carlo Marx,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4725,9.1113,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126041939/,"A room with a balcony is available for rent on Via Carlo Marx, in the San Siro area!   Just steps away from bus lines 49 and 78, and a 10-minute walk to the Lilla metro station, this location offers excellent connectivity. The apartment features 5 bedrooms, a comfortable living area, an equipped kitchen, 2 balconies, and a private veranda, providing plenty of space for relaxation and socializing. There are also 2 bathrooms, ensuring convenience for all residents.  Located downstairs, youll find the Coop, Carrefour, and Esselunga, making grocery shopping quick and easy. This is an ideal choice "
126041677,"Stanza singola via Nicola Antonio Porpora, Milano",420,€ 420/mese,1,1,10 m²,,Centralizzato,arredato,Via Nicola Antonio Porpora,"Città Studi, Susa",Città Studi,45.4859,9.2256,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126041677/,"ROOM Cozy room in a newly renovated apartment. The room has all that you need to live, work and study here. From appliances to linen, internet and more.  APARTMENT The apartment is designed in a modern style with spacious rooms and a great kitchen. All costs are included in the rent, including bills, internet, cleaning (every fortnight for common areas only) and more!  Traduci la descrizione dell'annuncio in italianoHousingAnywhere Ã¨ la piÃ¹ grande piattaforma europea di affitti per alloggi, con oltre 160.000 proprietÃ  tra camere, monolocali e appartamenti. Permette di prenotare case online "
126041639,"Stanza multipla via Alfredo Catalani, Milano",500,€ 500/mese,1,1,16 m²,,Centralizzato,arredato,Via Alfredo Catalani,"Città Studi, Susa",Casoretto,45.4874,9.2245,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126041639/," Beds for rent in a shared room in a 2-bedroom apartment, Loreto  The easy choice Because I want a cozy room in a great location.  Will I like it here? Maybe  Looking for a comfortable room in an authentic part of the city? Kick your Milan adventure off the easy way with a room in this nice 2-bedroom apartment.  Really? Tell me more... You will love the practicality on offer here. You'll get a classically decorated room with a comfortable bed, plenty of storage space, and even a nice colorful piece of art to brighten up your day. The communal kitchen is fully equipped, so cooking up your favor"
116376057,"Stanza singola via Giuseppe Taccioli 20, Milano",540,€ 540/mese,3,1,16 m²,1°,Assente,"balcone, cucina, connessione ad internet, lavatrice, microonde, bagno in comune, armadi",Via Giuseppe Taccioli,"Affori, Bovisa",Affori,45.5185,9.1671,Extracasa.it,02 8974 1082,23,https://www.immobiliare.it/annunci/116376057/,
123690607,"Stanza doppia via Bernardino Zendrini 16, Milano",500,€ 500/mese,4,1,110 m²,7°,Assente,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, tv, aria condizionata, armadi",Via Bernardino Zendrini,"Bande Nere, Inganni",Primaticcio,45.4617,9.1265,Gabetti Franchising Milano Tolstoj,02 3540 9204,23,https://www.immobiliare.it/annunci/123690607/,
125348163,"Stanza singola via Lanfranco della Pila 14, Milano",450,€ 450/mese,5,2,153 m²,2°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno in comune, tv, armadi",Via Lanfranco della Pila,"Bicocca, Niguarda",Niguarda,45.5168,9.1967,Studio Promozione Case,02 5964 7268,11,https://www.immobiliare.it/annunci/125348163/,
127513642,"Stanza in affitto in appartamento via Moncalvo, Milano",455,€ 455/mese,4,1,71 m²,"4°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Moncalvo,"Bande Nere, Inganni",Gambara,45.463,9.14258,Spacest.com by Roomless,02 8974 1955,26,https://www.immobiliare.it/annunci/127513642/,
127541900,"Stanza in affitto in appartamento via Giotto, Milano",450,€ 450/mese,5+,2,164 m²,1°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giotto,"Solari, Washington",Vercelli - Wagner,45.4692,9.15634,Spacest.com by Roomless,02 8974 1955,25,https://www.immobiliare.it/annunci/127541900/,
127504534,"Stanza in affitto in appartamento via Ernesto Breda, Milano",330,€ 330/mese,5+,2,151 m²,1°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Ernesto Breda,"Precotto, Turro",Villa San Giovanni,45.5189,9.2214,Spacest.com by Roomless,02 8974 1955,18,https://www.immobiliare.it/annunci/127504534/,
127303403,"Stanza in affitto in appartamento via Zante, Milano",470,€ 470/mese,5+,2,140 m²,"3°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Zante,Forlanini,Quartiere Forlanini,45.4556,9.24846,Spacest.com by Roomless,02 8974 1955,27,https://www.immobiliare.it/annunci/127303403/,
127647050,"Stanza in affitto in appartamento via Zante, Milano",450,€ 450/mese,5+,2,140 m²,"3°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Zante,Forlanini,Quartiere Forlanini,45.4556,9.24846,Spacest.com by Roomless,02 8974 1955,26,https://www.immobiliare.it/annunci/127647050/,
125341349,"Stanza singola via Padova, Milano",500,€ 500/mese,3,1,15 m²,4°,Assente,"balcone, portineria, bagno in comune, parquet",Via Padova,"Cimiano, Crescenzago, Adriano",Cimiano,45.5022,9.2379,Immobiliare Piola,039 240 3287,13,https://www.immobiliare.it/annunci/125341349/,
120209326,"Stanza singola via Ferdinando Lassalle 2, Milano",445,€ 445/mese,2,1,58 m²,1°,Assente,"giardino, balcone, cucina, lavatrice, lavastoviglie, portineria, bagno in comune, aria condizionata, armadi",Via Ferdinando Lassalle,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4317,9.182,Marnini Sas,02 5964 7482,13,https://www.immobiliare.it/annunci/120209326/,
125866583,"Stanza singola via Raffaello Giolli 28, Milano",580,€ 580/mese,5,2,11 m²,8°,Assente,"ripostiglio, giardino, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno in comune, armadi",Via Raffaello Giolli,"Bicocca, Niguarda",Bignami - Ponale,45.5274,9.2111,Chance immobiliare,02 8127 3297,19,https://www.immobiliare.it/annunci/125866583/,
127159473,"Stanza doppia via Anna Neera 25/3, Milano",550,€ 550/mese,4,1,25 m²,Piano rialzato,Assente,"giardino, cucina, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, armadi",Via Anna Neera,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,45.4335,9.1796,Volpi Immobiliare,02 3540 7932,14,https://www.immobiliare.it/annunci/127159473/,
127515790,"Stanza singola via Giuseppe Sacconi 6, Milano",500,€ 500/mese,3,1,88 m²,1°,Assente,"balcone, cucina, connessione ad internet, lavatrice, bagno in comune, aria condizionata, armadi",Via Giuseppe Sacconi,"Corvetto, Rogoredo",Corvetto,45.4421,9.2228,Affiliato Tecnocasa: STIMA IMMOBILIARE SRL,02 9475 9672,20,https://www.immobiliare.it/annunci/127515790/,
127533904,"Stanza singola via Salvatore Rosa 2, Milano",450,€ 450/mese,5+,2,14 m²,Piano terra,Assente,"ripostiglio, cucina, connessione ad internet, lavatrice, portineria, bagno in comune, parquet, aria condizionata",Via Salvatore Rosa,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4952,9.1428,Immobiliare DsT,039 974 7101,17,https://www.immobiliare.it/annunci/127533904/,
126175061,"Stanza doppia via Console Marcello 36, Milano",450,€ 450/mese,3,1,60 m²,1°,Assente,"balcone, cucina, lavatrice, lavastoviglie, microonde, bagno in comune",Via Console Marcello,"Affori, Bovisa",Bovisa,45.5019,9.1446,4Real Estate,02 5964 9472,33,https://www.immobiliare.it/annunci/126175061/,
124343417,"Stanza singola via Savona 90, Milano",550,€ 550/mese,3,1,60 m²,1°,Assente,"ripostiglio, cucina, lavatrice, microonde, portineria, bagno in comune, armadi",Via Savona,"Napoli, Soderini",Piazza Napoli,45.4511,9.1539,Fassi - Case che Valgono,02 8736 2520,19,https://www.immobiliare.it/annunci/124343417/,
87582048,"Stanza doppia via Luigi Alamanni 18, Milano",500,€ 1.000/mese | € 500 a posto letto,4,1,90 m²,2°,Centralizzato,"connessione ad internet, ripostiglio, cucina, giardino, portineria, lavatrice, microonde, ascensore, ingresso privato, parquet, armadi, arredato",Via Luigi Alamanni,"Ripamonti, Vigentino",Vigentino - Fatima,45.4334,9.19856,Privato/Nessuna,,20,https://www.immobiliare.it/annunci/87582048/,
127446952,"Stanza singola via Monte Palombino 8, Milano",470,€ 470/mese,4,1,30 m²,2°,Assente,"ripostiglio, giardino, cucina, lavatrice, microonde, bagno in comune, tv, armadi",Via Monte Palombino,"Ponte Lambro, Santa Giulia",Santa Giulia,45.432,9.2444,Team Clementi Immobiliare - Area Nord,02 9994 9523,25,https://www.immobiliare.it/annunci/127446952/,
123440331,"Stanza doppia via Sidney Costantino Sonnino 12, Milano",500,€ 500/mese,4,2,20 m²,Piano rialzato,Assente,"balcone, cucina, connessione ad internet, lavatrice, portineria, bagno in comune, parquet, armadi",Via Sidney Costantino Sonnino,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4933,9.1475,David Andrea Trinca,039 930 0309,13,https://www.immobiliare.it/annunci/123440331/,
123662587,"Stanza singola via Abelardo Pecorini, Milano",550,€ 550/mese,3,1,100 m²,3°,Assente,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno in comune, ingresso privato, armadi",Via Abelardo Pecorini,Forlanini,Quartiere Forlanini,45.4589,9.2507,Immobiliare My House,02 8974 3566,17,https://www.immobiliare.it/annunci/123662587/,
124947647,"Stanza singola via Rogoredo, Milano",530,€ 530/mese,4,1,130 m²,5°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, campo da tennis, lavatrice, microonde, bagno in comune, aria condizionata, armadi",Via Rogoredo,"Ponte Lambro, Santa Giulia",Santa Giulia,45.4312,9.2434,Promozione Immobiliare,0744 181 1074,18,https://www.immobiliare.it/annunci/124947647/,
127341561,"Stanza singola Bocconi, Milano",500,€ 500/mese,5,2,120 m²,4°,Assente,"ripostiglio, giardino, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, parquet, tv, aria condizionata, armadi",Viale Toscana,Navigli,Bocconi,45.4464,9.1934,TEMPOCASA Milano Ripamonti,02 9475 7072,11,https://www.immobiliare.it/annunci/127341561/,
127447474,"Stanza singola via Monte Palombino 8, Milano",470,€ 470/mese,4,1,30 m²,2°,Assente,"ripostiglio, cucina, lavatrice, microonde, bagno in comune, tv",Via Monte Palombino,"Ponte Lambro, Santa Giulia",Santa Giulia,45.432,9.2444,Team Clementi Immobiliare - Area Nord,02 9994 9523,30,https://www.immobiliare.it/annunci/127447474/,
127103839,"Stanza singola via Nicola Antonio Porpora 169, Milano",500,€ 500/mese,3,1,78 m²,1°,Assente,"ripostiglio, balcone, connessione ad internet, lavatrice, tv satellitare/pay tv, bagno in comune, armadi",Via Nicola Antonio Porpora,"Città Studi, Susa",Casoretto,45.4862,9.2331,TEMPOCASA Milano Città Studi Porpora,02 8295 2122,8,https://www.immobiliare.it/annunci/127103839/,
94743370,"Stanza singola Piazzale Siena, Milano",450,€ 450/mese,2,1,13 m²,3°,Assente,"cucina, connessione ad internet, lavatrice, microonde, tv satellitare/pay tv, portineria, con biancheria, bagno in comune, armadi",Via Edoardo Chinotto,"Bande Nere, Inganni",Piazzale Siena,45.468,9.1267,Salco,02 9475 2844,10,https://www.immobiliare.it/annunci/94743370/,
125023769,"Stanza doppia via Caduti di Marcinelle 4, Milano",325,€ 325/mese,3,2,80 m²,8°,Assente,"balcone, terrazzo",Via Caduti di Marcinelle,"Udine, Lambrate",Rubattino,45.4798,9.2473,Immuni SRL,06 5326 7486,9,https://www.immobiliare.it/annunci/125023769/,
115244887,"Stanza singola via Jan Sibelius 24, Milano",550,€ 550/mese,5,2,18 m²,8°,Assente,"giardino, balcone, connessione ad internet, lavatrice, tv satellitare/pay tv, portineria, tv, armadi",Via Jan Sibelius,"Bicocca, Niguarda",Bignami - Ponale,45.5217,9.2081,Magic Real Estate,02 8974 7532,11,https://www.immobiliare.it/annunci/115244887/,
126592155,"Stanza doppia via Savona 1, Milano",500,€ 500/mese,3,2,20 m²,2°,Assente,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, tv, armadi",Via Savona,"Solari, Washington",Solari,45.4562,9.1703,TEMPOCASA Milano Solari,02 9475 8058,12,https://www.immobiliare.it/annunci/126592155/,
125972243,"Stanza in affitto in appartamento via Codogno 1, Milano",330,€ 330/mese,5,1,16 m²,"4° piano, con ascensore",Centralizzato,"cancello elettrico, fibra ottica, porta blindata, balcone, arredato, cantina, esposizione doppia",Via Codogno 1,"Porta Vittoria, Lodi",Bologna - Sulmona,45.4429,9.22731,Tempoaffitti Milano Umbria,02 8127 3242,19,https://www.immobiliare.it/annunci/125972243/,
115245685,"Stanza singola largo Porto di Classe, Milano",550,€ 550/mese,2,1,70 m²,3°,Assente,"balcone, cucina, lavatrice, bagno in comune, armadi",Largo Porto di Classe,"Città Studi, Susa",Argonne - Corsica,45.4674,9.2298,Immobiliare My House,02 8974 3566,11,https://www.immobiliare.it/annunci/115245685/,
125540711,"Stanza singola via Carlo Innocenzo Frugoni 20/3, Milano",450,€ 450/mese,4,1,90 m²,Piano rialzato,Assente,"ripostiglio, balcone, cucina, lavatrice",Via Carlo Innocenzo Frugoni,"Bicocca, Niguarda",Niguarda,45.5219,9.1912,Servizi Immobiliari S.N.C. di Pietro Bodei & C.,02 3540 6349,15,https://www.immobiliare.it/annunci/125540711/,
121255058,"Stanza singola via Giovanni Maria Bicetti De Buttinoni, Milano",550,€ 550/mese,4,2,110 m²,2°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, bagno in comune, tv, armadi",Via Giovanni Maria Bicetti De Buttinoni,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.5023,9.1416,Simo Immobiliare,02 5964 5269,16,https://www.immobiliare.it/annunci/121255058/,
127495050,"Stanza singola via Val d'Ossola 2, Milano",390,€ 390/mese,3,1,100 m²,3°,Assente,"balcone, cucina, lavatrice, lavastoviglie, portineria, parquet",Via Val d'Ossola,"Bicocca, Niguarda",Niguarda,45.5151,9.1888,Servizi Immobiliari S.N.C. di Pietro Bodei & C.,02 3540 6349,17,https://www.immobiliare.it/annunci/127495050/,
127343357,"Stanza singola via Demonte 4, Milano",540,€ 540/mese,3,1,88 m²,Piano rialzato,Assente,"cucina, lavatrice",Via Demonte,"Bicocca, Niguarda",Prato Centenaro,45.5112,9.1981,Servizi Immobiliari S.N.C. di Pietro Bodei & C.,02 3540 6349,24,https://www.immobiliare.it/annunci/127343357/,
127306229,"Stanza singola viale Fulvio Testi 87, Milano",550,€ 550/mese,3,1,80 m²,1°,Assente,"giardino, balcone, cucina, lavatrice, lavastoviglie, portineria, aria condizionata",Viale Fulvio Testi,"Bicocca, Niguarda",Prato Centenaro,45.5096,9.202,Servizi Immobiliari S.N.C. di Pietro Bodei & C.,02 3540 6349,24,https://www.immobiliare.it/annunci/127306229/,
